issue_id,from_status,to_status,changed_at,changed_by
1321,Waiting for Test,In Test,2026-01-19 23:16:22,j.tan
1321,In Test,Done,2026-01-20 09:34:41,j.tan
1321,Done,Released,2026-01-21 09:00:00,m.okafor
1322,,Backlog,2026-01-06 19:23:55,j.tan
1322,Backlog,Waiting for In Progress,2026-01-07 10:54:11,r.silva
1322,Waiting for In Progress,In Progress,2026-01-12 16:08:37,j.tan
1322,In Progress,Waiting for Test,2026-01-12 23:20:39,r.silva
1322,Waiting for Test,In Test,2026-01-13 15:40:03,r.silva
1322,In Test,Done,2026-01-13 21:13:10,m.okafor
1322,Done,Released,2026-01-21 09:00:00,r.silva
1323,,Backlog,2026-01-06 02:05:09,r.silva
1323,Backlog,Waiting for In Progress,2026-01-08 16:06:15,r.silva
1323,Waiting for In Progress,In Progress,2026-01-09 01:00:19,j.tan
1323,In Progress,Waiting for Test,2026-01-09 08:52:19,j.tan
1323,Waiting for Test,In Test,2026-01-12 05:10:08,m.okafor
1323,In Test,Done,2026-01-12 12:55:17,r.silva
1323,Done,In Progress,16/01/2026 04:30,j.tan
1323,In Progress,Waiting for Test,2026-01-16 08:07:05,r.silva
1323,Waiting for Test,In Test,2026-01-19 14:25:16,r.silva
1323,In Test,Done,2026-01-19 20:04:34,m.okafor
1323,Done,Released,2026-01-21 09:00:00,j.tan
1324,,Backlog,2026-01-05 22:00:55,l.moreau
1324,Backlog,Waiting for In Progress,2026-01-08 06:10:51,d.byrne
1324,Waiting for In Progress,In Progress,2026-01-12 13:21:44,l.moreau
1324,In Progress,Waiting for Test,2026-01-12 21:42:32,l.moreau
1324,Waiting for Test,In Test,2026-01-14 18:08:52,l.moreau
1324,In Test,Done,2026-01-15 23:18:01,d.byrne
1324,Done,Released,2026-01-21 09:00:00,d.byrne
1325,,Backlog,2026-01-06 06:02:59,d.byrne
1325,Backlog,Waiting for In Progress,2026-01-09 02:28:04,l.moreau
1325,Waiting for In Progress,In Progress,2026-01-12 18:21:27,l.moreau
1325,In Progress,Waiting for Test,2026-01-12 21:37:31,d.byrne
1326,,Backlog,2026-01-02 07:22:27,l.moreau
1326,Backlog,Waiting for In Progress,2026-01-05 07:01:11,d.byrne
1326,Waiting for In Progress,In Progress,2026-01-05 15:24:29,d.byrne
1326,In Progress,Waiting for Test,2026-01-05 18:50:43,l.moreau
1326,Waiting for Test,In Test,2026-01-07 18:12:14,l.moreau
1326,In Test,Done,2026-01-08 12:09:44,l.moreau
1326,Done,Released,2026-01-21 09:00:00,d.byrne
1327,,Backlog,2026-01-05 18:43:51,d.byrne
1327,Backlog,Waiting for In Progress,2026-01-07 14:59:56,l.moreau
1327,Waiting for In Progress,In Progress,2026-01-12 09:55:32,l.moreau
1327,In Progress,Waiting for Test,12/01/2026 15:27,d.byrne
1327,Waiting for Test,In Test,2026-01-14 09:54:45,l.moreau
1327,In Test,Done,2026-01-14 19:26:57,d.byrne
1327,Done,Released,21/01/2026 09:00,l.moreau
1328,,Backlog,2026-01-05 23:07:04,l.moreau
1328,Backlog,Waiting for In Progress,2026-01-07 08:45:14,l.moreau
1328,Waiting for In Progress,In Progress,2026-01-12 00:19:01,l.moreau
1328,In Progress,Waiting for Test,2026-01-12 23:27:54,d.byrne
1328,Waiting for Test,In Test,2026-01-15 17:44:52,l.moreau
1328,In Test,Done,2026-01-16 02:47:21,d.byrne
1328,Done,Released,2026-01-21 09:00:00,l.moreau
1329,,Backlog,07/01/2026 16:39,d.byrne
1329,Backlog,Waiting for In Progress,2026-01-08 18:24:31,d.byrne
1329,Waiting for In Progress,In Progress,2026-01-13 02:35:31,l.moreau
1330,,Backlog,2026-01-01 12:49:35,d.byrne
1330,Backlog,Waiting for In Progress,2026-01-05 05:07:13,d.byrne
1330,Waiting for In Progress,In Progress,2026-01-06 18:19:53,l.moreau
1330,In Progress,Waiting for Test,2026-01-07 13:20:24,d.byrne
1330,Waiting for Test,In Test,2026-01-09 16:21:42,d.byrne
1330,In Test,Done,2026-01-12 00:06:34,d.byrne
1330,Done,Released,2026-01-21 09:00:00,l.moreau
1331,,Backlog,2026-01-05 08:06:08,d.byrne
1331,Backlog,Waiting for In Progress,2026-01-06 11:19:05,d.byrne
1331,Waiting for In Progress,In Progress,2026-01-08 06:45:14,d.byrne
1331,In Progress,Waiting for Test,2026-01-08 12:02:55,l.moreau
1331,Waiting for Test,In Test,2026-01-12 11:50:45,l.moreau
1331,In Test,Done,2026-01-12 15:16:27,l.moreau
1331,Done,Released,2026-01-21 09:00:00,d.byrne
1332,,Backlog,2026-01-02 20:57:47,l.moreau
1332,Backlog,Waiting for In Progress,2026-01-05 04:05:32,d.byrne
1332,Waiting for In Progress,In Progress,2026-01-08 07:57:10,l.moreau
1332,In Progress,Waiting for Test,2026-01-08 16:16:05,l.moreau
1332,Waiting for Test,In Test,2026-01-12 00:38:09,d.byrne
1332,In Test,Done,2026-01-12 11:18:17,d.byrne
1332,Done,Released,2026-01-21 09:00:00,l.moreau
1333,,Backlog,2026-01-02 06:42:19,s.rossi
1333,Backlog,Waiting for In Progress,2026-01-05 16:12:47,s.rossi
1333,Waiting for In Progress,In Progress,2026-01-06 23:20:27,s.rossi
1333,In Progress,Waiting for Test,2026-01-07 23:53:24,s.rossi
1333,Waiting for Test,In Test,2026-01-12 07:10:07,s.rossi
1333,In Test,Done,2026-01-12 12:26:23,a.kowalski
1333,Done,Released,2026-01-21 09:00:00,p.nair
1334,,Backlog,2026-01-02 06:13:44,p.nair
1334,Backlog,Waiting for In Progress,2026-01-05 00:20:25,a.kowalski
1334,Waiting for In Progress,In Progress,2026-01-09 08:50:33,p.nair
1334,In Progress,Waiting for Test,2026-01-12 16:35:41,p.nair
1334,Waiting for Test,In Test,2026-01-15 12:47:07,p.nair
1334,In Test,Done,2026-01-16 00:41:00,a.kowalski
1334,Done,Released,21/01/2026 09:00,a.kowalski
1335,,Backlog,2026-01-05 20:26:03,p.nair
1335,Backlog,Waiting for In Progress,2026-01-06 16:43:11,s.rossi
1335,Waiting for In Progress,In Progress,2026-01-12 10:30:11,p.nair
1335,In Progress,Waiting for Test,2026-01-12 18:38:35,p.nair
1335,Waiting for Test,In Test,2026-01-13 07:55:16,p.nair
1335,In Test,Done,2026-01-13 11:16:19,a.kowalski
1335,Done,In Progress,2026-01-15 10:31:38,p.nair
1335,In Progress,Waiting for Test,2026-01-15 20:58:08,a.kowalski
1335,Waiting for Test,In Test,2026-01-16 02:23:39,a.kowalski
1335,In Test,Done,2026-01-16 04:53:15,p.nair
1335,Done,Released,2026-01-21 09:00:00,a.kowalski
1336,,Backlog,2026-01-05 14:34:00,a.kowalski
1336,Backlog,Waiting for In Progress,2026-01-07 19:42:02,p.nair
1336,Waiting for In Progress,In Progress,2026-01-12 11:20:50,p.nair
1336,In Progress,Waiting for Test,2026-01-12 16:30:35,p.nair
1336,Waiting for Test,In Test,2026-01-14 11:28:22,a.kowalski
1336,In Test,Done,2026-01-14 16:32:10,s.rossi
1336,Done,Released,2026-01-21 09:00:00,a.kowalski
1337,,Backlog,2026-01-05 21:08:19,a.kowalski
1337,Backlog,Waiting for In Progress,08/01/2026 02:13,a.kowalski
1337,Waiting for In Progress,In Progress,2026-01-12 23:48:57,a.kowalski
1337,In Progress,Waiting for Test,2026-01-13 13:31:02,s.rossi
1337,Waiting for Test,In Test,2026-01-15 12:40:34,a.kowalski
1337,In Test,Done,2026-01-15 19:25:57,p.nair
1337,Done,Released,2026-01-21 09:00:00,s.rossi
1338,,Backlog,2026-01-02 07:00:59,a.kowalski
1338,Backlog,Waiting for In Progress,2026-01-05 18:16:00,p.nair
1338,Waiting for In Progress,In Progress,2026-01-07 17:35:00,a.kowalski
1338,In Progress,Waiting for Test,2026-01-08 13:20:33,a.kowalski
1338,Waiting for Test,In Test,2026-01-09 11:54:55,a.kowalski
1338,In Test,Done,2026-01-09 22:56:01,a.kowalski
1338,Done,Released,2026-01-21 09:00:00,a.kowalski
1339,,Backlog,2026-01-06 22:46:43,s.rossi
1339,Backlog,Waiting for In Progress,2026-01-09 00:36:22,p.nair
1339,Waiting for In Progress,In Progress,2026-01-12 22:57:50,a.kowalski
1339,In Progress,Waiting for Test,2026-01-13 04:37:56,p.nair
1339,Waiting for Test,In Test,2026-01-15 11:37:13,s.rossi
1339,In Test,Done,2026-01-16 00:41:39,s.rossi
1339,Done,Released,2026-01-21 09:00:00,p.nair
1340,,Backlog,2026-01-07 14:45:13,p.nair
1340,Backlog,Waiting for In Progress,2026-01-09 12:05:08,a.kowalski
1340,Waiting for In Progress,In Progress,2026-01-12 01:36:33,p.nair
1340,In Progress,Waiting for Test,2026-01-12 15:11:32,a.kowalski
1340,Waiting for Test,In Test,2026-01-14 05:52:47,a.kowalski
1340,In Test,Done,2026-01-14 11:43:40,s.rossi
1340,Done,In Progress,2026-01-19 00:56:56,s.rossi
1340,In Progress,Waiting for Test,2026-01-19 09:56:01,a.kowalski
1340,Waiting for Test,In Test,2026-01-20 08:45:22,p.nair
1340,In Test,Done,2026-01-20 17:10:39,s.rossi
1340,Done,Released,2026-01-21 09:00:00,s.rossi
1341,,Backlog,2026-01-06 12:15:11,s.rossi
1341,Backlog,Waiting for In Progress,2026-01-08 06:11:27,p.nair
1341,Waiting for In Progress,In Progress,2026-01-12 08:00:42,s.rossi
1341,In Progress,Waiting for Test,2026-01-12 16:20:31,a.kowalski
1341,Waiting for Test,In Test,2026-01-15 07:10:29,p.nair
1341,In Test,Done,2026-01-15 15:37:06,p.nair
1341,Done,In Progress,2026-01-16 09:32:13,s.rossi
1341,In Progress,Waiting for Test,2026-01-16 12:20:19,a.kowalski
1341,Waiting for Test,In Test,2026-01-19 22:06:12,p.nair
1341,In Test,Done,2026-01-20 00:49:01,p.nair
1341,Done,Released,2026-01-21 09:00:00,a.kowalski
1342,,Backlog,2026-01-06 09:53:49,a.kowalski
1342,Backlog,Waiting for In Progress,2026-01-06 15:53:48,p.nair
1342,Waiting for In Progress,In Progress,2026-01-07 22:08:23,p.nair
1342,In Progress,Waiting for Test,2026-01-08 15:02:45,p.nair
1342,Waiting for Test,In Test,2026-01-09 18:02:40,p.nair
1342,In Test,Done,2026-01-09 21:38:38,a.kowalski
1342,Done,Released,2026-01-21 09:00:00,a.kowalski
1343,,Backlog,2026-01-06 14:18:47,s.rossi
1343,Backlog,Waiting for In Progress,2026-01-08 04:47:42,s.rossi
1343,Waiting for In Progress,In Progress,2026-01-09 23:11:14,a.kowalski
1343,In Progress,Waiting for Test,2026-01-12 07:54:40,p.nair
1343,Waiting for Test,In Test,2026-01-15 00:05:42,s.rossi
1343,In Test,Done,2026-01-15 06:43:06,p.nair
1343,Done,Released,21/01/2026 09:00,a.kowalski
1344,,Backlog,2026-01-06 18:30:43,c.mendes
1344,Backlog,Waiting for In Progress,2026-01-08 06:35:08,h.ozturk
1344,Waiting for In Progress,In Progress,2026-01-09 03:39:34,h.ozturk
1344,In Progress,Waiting for Test,2026-01-09 07:11:45,h.ozturk
1344,Waiting for Test,In Test,2026-01-12 11:22:10,h.ozturk
1344,In Test,Done,2026-01-12 16:08:11,h.ozturk
1344,Done,Released,2026-01-21 09:00:00,h.ozturk
1344,,Backlog,2026-01-06 18:30:43,c.mendes
1345,,Backlog,2026-01-06 21:27:39,h.ozturk
1345,Backlog,Waiting for In Progress,2026-01-07 14:56:39,h.ozturk
1345,Waiting for In Progress,In Progress,2026-01-08 04:07:29,h.ozturk
1345,In Progress,Waiting for Test,2026-01-09 09:23:29,h.ozturk
1345,Waiting for Test,In Test,2026-01-12 23:23:27,h.ozturk
1345,In Test,Done,2026-01-13 02:23:10,h.ozturk
1345,Done,Released,2026-01-21 09:00:00,h.ozturk
1346,,Backlog,2026-01-05 13:32:44,c.mendes
1346,Backlog,Waiting for In Progress,2026-01-06 22:40:11,h.ozturk
1346,Waiting for In Progress,In Progress,2026-01-08 15:30:20,h.ozturk
1346,In Progress,Waiting for Test,2026-01-09 00:11:03,h.ozturk
1346,Waiting for Test,In Test,2026-01-12 06:23:04,h.ozturk
1346,In Test,Done,2026-01-12 14:43:59,c.mendes
1346,Done,Released,2026-01-21 09:00:00,c.mendes
1347,,Backlog,2026-01-02 16:44:50,c.mendes
1347,Backlog,Waiting for In Progress,2026-01-05 02:11:12,h.ozturk
1347,Waiting for In Progress,In Progress,2026-01-07 07:50:49,c.mendes
1347,In Progress,Waiting for Test,2026-01-07 21:14:59,h.ozturk
1347,Waiting for Test,In Test,2026-01-12 20:53:59,h.ozturk
1347,In Test,Done,2026-01-13 00:32:32,h.ozturk
1347,Done,Released,2026-01-21 09:00:00,c.mendes
1348,,Backlog,2026-01-05 22:54:38,c.mendes
1348,Backlog,Waiting for In Progress,2026-01-09 16:33:16,c.mendes
1348,Waiting for In Progress,In Progress,2026-01-13 18:39:19,c.mendes
1348,In Progress,Waiting for Test,2026-01-14 05:53:12,h.ozturk
1348,Waiting for Test,In Test,2026-01-14 18:09:21,h.ozturk
1348,In Test,Done,2026-01-15 00:46:37,h.ozturk
1348,Done,In Progress,2026-01-16 14:41:16,h.ozturk
1348,In Progress,Waiting for Test,2026-01-19 00:45:42,h.ozturk
1348,Waiting for Test,In Test,2026-01-19 21:16:59,h.ozturk
1348,In Test,Done,2026-01-20 12:30:54,c.mendes
1348,Done,Released,2026-01-21 09:00:00,h.ozturk
1349,,Backlog,2026-01-05 04:34:05,c.mendes
1349,Backlog,Waiting for In Progress,2026-01-07 08:40:47,h.ozturk
1349,Waiting for In Progress,In Progress,2026-01-12 02:42:06,c.mendes
1349,In Progress,Waiting for Test,2026-01-12 12:46:21,c.mendes
1349,Waiting for Test,In Test,2026-01-15 20:26:53,h.ozturk
1349,In Test,Done,2026-01-16 02:02:47,h.ozturk
1349,Done,Released,2026-01-21 09:00:00,h.ozturk
1350,,Backlog,2026-01-20 09:51:17,m.okafor
1350,Backlog,Waiting for In Progress,2026-01-21 23:12:32,j.tan
1350,Waiting for In Progress,In Progress,2026-01-26 07:21:06,j.tan
1350,In Progress,Waiting for Test,2026-01-26 11:34:45,m.okafor
1350,Waiting for Test,In Test,2026-01-29 14:36:54,r.silva
1350,In Test,Done,2026-01-30 07:33:48,r.silva
1350,Done,Released,2026-02-04 09:00:00,m.okafor
1351,,Backlog,2026-01-19 19:02:32,r.silva
1351,Backlog,Waiting for In Progress,2026-01-21 14:04:14,r.silva
1351,Waiting for In Progress,In Progress,2026-01-23 05:48:36,r.silva
1351,In Progress,Waiting for Test,2026-01-23 16:10:13,j.tan
1351,Waiting for Test,In Test,2026-01-26 13:52:03,j.tan
1351,In Test,Done,2026-01-26 18:14:39,j.tan
1351,Done,Released,2026-01-28 09:00:00,m.okafor
1352,,Backlog,2026-01-21 09:33:25,r.silva
1352,Backlog,Waiting for In Progress,2026-01-21 16:45:24,j.tan
1352,Waiting for In Progress,In Progress,2026-01-26 11:59:28,j.tan
1352,In Progress,Waiting for Test,2026-01-27 01:06:14,r.silva
1352,Waiting for Test,In Test,2026-01-28 16:17:50,j.tan
1352,In Test,Done,2026-01-29 04:56:00,m.okafor
1352,Done,Released,2026-02-04 09:00:00,r.silva
1353,,Backlog,2026-01-20 12:53:40,j.tan
1353,Backlog,Waiting for In Progress,2026-01-26 06:18:08,m.okafor
1353,Waiting for In Progress,In Progress,2026-01-27 00:08:26,r.silva
1353,In Progress,Waiting for Test,2026-01-27 18:37:56,r.silva
1353,Waiting for Test,In Test,2026-01-28 05:56:49,m.okafor
1353,In Test,Done,2026-01-28 12:26:02,r.silva
1353,Done,In Progress,2026-01-30 22:26:34,j.tan
1353,In Progress,Waiting for Test,2026-02-02 03:49:01,r.silva
1353,Waiting for Test,In Test,2026-02-04 01:17:16,r.silva
1353,In Test,Done,2026-02-04 11:08:02,j.tan
1353,Done,Released,2026-02-14 09:00:00,r.silva
1354,,Backlog,20/01/2026 19:17,m.okafor
1354,Backlog,Waiting for In Progress,2026-01-21 14:32:54,r.silva
1354,Waiting for In Progress,In Progress,2026-01-26 20:35:36,j.tan
1354,In Progress,Waiting for Test,2026-01-27 17:27:35,r.silva
1354,Waiting for Test,In Test,2026-01-28 18:12:05,r.silva
1354,In Test,Done,2026-01-28 21:09:55,r.silva
1354,Done,Released,2026-02-04 09:00:00,j.tan
1355,,Backlog,2026-01-19 14:33:21,r.silva
1355,Backlog,Waiting for In Progress,2026-01-21 18:42:42,m.okafor
1355,Waiting for In Progress,In Progress,2026-01-26 15:24:22,r.silva
1355,In Progress,Waiting for Test,2026-01-26 20:04:46,r.silva
1355,Waiting for Test,In Test,2026-01-27 01:32:29,j.tan
1355,In Test,Done,2026-01-27 06:38:58,r.silva
1355,Done,Released,2026-01-28 09:00:00,r.silva
1356,,Backlog,2026-01-19 23:41:51,l.moreau
1356,Backlog,Waiting for In Progress,2026-01-22 02:44:15,d.byrne
1357,,Backlog,2026-01-21 01:28:31,d.byrne
1357,Backlog,Waiting for In Progress,2026-01-22 07:58:00,l.moreau
1357,Waiting for In Progress,In Progress,2026-01-26 05:38:07,l.moreau
1357,In Progress,Waiting for Test,2026-01-26 13:55:05,d.byrne
1357,Waiting for Test,In Test,2026-01-28 14:47:55,d.byrne
1357,In Test,Done,2026-01-29 03:16:45,l.moreau
1357,Done,Released,04/02/2026 09:00,d.byrne
1358,,Backlog,2026-01-20 20:55:06,d.byrne
1358,Backlog,Waiting for In Progress,21/01/2026 05:55,l.moreau
1358,Waiting for In Progress,In Progress,2026-01-22 04:00:52,l.moreau
1358,In Progress,Waiting for Test,2026-01-22 23:34:45,l.moreau
1358,Waiting for Test,In Test,2026-01-23 16:15:20,l.moreau
1358,In Test,Done,2026-01-23 20:40:35,l.moreau
1358,Done,Released,2026-01-28 09:00:00,d.byrne
1359,,Backlog,2026-01-21 00:28:16,l.moreau
1359,Backlog,Waiting for In Progress,26/01/2026 18:23,d.byrne
1359,Waiting for In Progress,In Progress,2026-02-02 07:11:39,d.byrne
1359,In Progress,Waiting for Test,2026-02-02 16:39:06,d.byrne
1359,Waiting for Test,In Test,2026-02-04 09:03:49,d.byrne
1359,In Test,Done,04/02/2026 21:19,l.moreau
1359,Done,Released,2026-02-14 09:00:00,d.byrne
1360,,Backlog,2026-01-20 02:52:43,l.moreau
1360,Backlog,Waiting for In Progress,2026-01-22 06:48:05,l.moreau
1360,Waiting for In Progress,In Progress,2026-01-22 17:44:52,l.moreau
1360,In Progress,Waiting for Test,2026-01-23 01:27:59,d.byrne
1360,Waiting for Test,In Test,2026-01-26 14:28:59,l.moreau
1360,In Test,Done,2026-01-27 00:56:52,d.byrne
1360,Done,Released,2026-01-28 09:00:00,d.byrne
1361,,Backlog,2026-01-15 11:31:50,l.moreau
1361,Backlog,Waiting for In Progress,2026-01-19 03:23:55,l.moreau
1361,Waiting for In Progress,In Progress,2026-01-20 09:45:28,d.byrne
1361,In Progress,Waiting for Test,2026-01-20 20:50:57,l.moreau
1361,Waiting for Test,In Test,2026-01-22 04:35:52,d.byrne
1361,In Test,Done,2026-01-22 13:34:01,l.moreau
1361,Done,Released,2026-01-28 09:00:00,d.byrne
1362,,Backlog,2026-01-19 16:31:34,l.moreau
1362,Backlog,Waiting for In Progress,2026-01-21 08:32:17,l.moreau
1362,Waiting for In Progress,In Progress,2026-01-26 02:11:50,l.moreau
1362,In Progress,Waiting for Test,2026-01-26 12:21:36,d.byrne
1362,Waiting for Test,In Test,2026-01-29 01:45:39,d.byrne
1362,In Test,Done,2026-01-29 18:03:08,l.moreau
1362,Done,In Progress,2026-02-03 06:58:17,d.byrne
1362,In Progress,Waiting for Test,2026-02-04 02:44:00,l.moreau
1362,Waiting for Test,In Test,2026-02-05 01:16:41,d.byrne
1362,In Test,Done,2026-02-05 05:28:56,l.moreau
1362,Done,Released,2026-02-14 09:00:00,l.moreau
1363,,Backlog,2026-01-19 17:23:39,d.byrne
1363,Backlog,Waiting for In Progress,2026-01-22 23:39:13,l.moreau
1363,Waiting for In Progress,In Progress,2026-01-27 13:41:48,l.moreau
1363,In Progress,Waiting for Test,2026-01-28 06:23:34,l.moreau
1363,Waiting for Test,In Test,2026-01-28 16:15:12,l.moreau
1363,In Test,Done,2026-01-28 20:27:55,l.moreau
1363,Done,Released,2026-02-04 09:00:00,l.moreau
1364,,Backlog,2026-01-20 18:10:01,l.moreau
1364,Backlog,Waiting for In Progress,2026-01-23 10:10:56,l.moreau
1364,Waiting for In Progress,In Progress,2026-01-27 19:22:11,d.byrne
1364,In Progress,Waiting for Test,2026-01-29 08:02:26,l.moreau
1364,Waiting for Test,In Test,2026-02-02 00:42:34,d.byrne
1364,In Test,Done,2026-02-02 11:05:01,d.byrne
1364,Done,Released,2026-02-04 09:00:00,l.moreau
1365,,Backlog,2026-01-16 19:21:21,s.rossi
1365,Backlog,Waiting for In Progress,2026-01-20 03:47:53,p.nair
1365,Waiting for In Progress,In Progress,2026-01-22 19:01:18,a.kowalski
1365,In Progress,Waiting for Test,2026-01-23 11:11:39,s.rossi
1365,Waiting for Test,In Test,2026-01-26 13:20:54,a.kowalski
1365,In Test,Done,2026-01-26 19:16:42,s.rossi
1365,Done,Released,2026-01-28 09:00:00,p.nair
1366,,Backlog,2026-01-19 18:46:44,p.nair
1366,Backlog,Waiting for In Progress,2026-01-19 23:40:11,p.nair
1366,Waiting for In Progress,In Progress,2026-01-20 10:48:38,s.rossi
1366,In Progress,Waiting for Test,2026-01-20 22:26:17,a.kowalski
1366,Waiting for Test,In Test,2026-01-21 15:48:57,a.kowalski
1366,In Test,Done,2026-01-21 17:53:09,s.rossi
1366,Done,Released,2026-01-28 09:00:00,s.rossi
1367,,Backlog,2026-01-19 06:43:06,p.nair
1367,Backlog,Waiting for In Progress,2026-01-20 06:52:36,p.nair
1367,Waiting for In Progress,In Progress,2026-01-20 11:40:39,a.kowalski
1367,In Progress,Waiting for Test,2026-01-20 15:11:05,s.rossi
1367,Waiting for Test,In Test,2026-01-23 01:54:43,s.rossi
1367,In Test,Done,2026-01-23 14:04:57,s.rossi
1367,Done,Released,2026-01-28 09:00:00,p.nair
1368,,Backlog,2026-01-20 04:44:54,p.nair
1368,Backlog,Waiting for In Progress,2026-01-20 09:08:49,p.nair
1368,Waiting for In Progress,In Progress,2026-01-26 01:42:29,p.nair
1368,In Progress,Waiting for Test,2026-01-26 17:18:12,p.nair
1368,Waiting for Test,In Test,2026-01-28 11:26:35,s.rossi
1368,In Test,Done,2026-01-28 16:14:05,p.nair
1368,Done,Released,04/02/2026 09:00,a.kowalski
1369,,Backlog,2026-01-19 22:38:50,a.kowalski
1369,Backlog,Waiting for In Progress,2026-01-22 08:39:04,p.nair
1369,Waiting for In Progress,In Progress,2026-01-26 22:19:57,a.kowalski
1369,In Progress,Waiting for Test,2026-01-27 09:48:34,p.nair
1369,Waiting for Test,In Test,2026-01-30 06:08:00,p.nair
1369,In Test,Done,2026-01-30 11:59:25,a.kowalski
1369,Done,Released,2026-02-04 09:00:00,p.nair
1370,,Backlog,2026-01-20 02:13:13,a.kowalski
1370,Backlog,Waiting for In Progress,2026-01-23 11:16:01,p.nair
1370,Waiting for In Progress,In Progress,2026-01-26 07:50:57,a.kowalski
1370,In Progress,Waiting for Test,2026-01-26 14:50:56,a.kowalski
1370,Waiting for Test,In Test,28/01/2026 06:26,p.nair
1370,In Test,Done,2026-01-28 09:28:22,p.nair
1370,Done,Released,2026-02-04 09:00:00,p.nair
1371,,Backlog,2026-01-20 04:25:38,p.nair
1371,Backlog,Waiting for In Progress,2026-01-23 06:14:46,p.nair
1371,Waiting for In Progress,In Progress,2026-01-26 15:17:46,p.nair
1371,In Progress,Waiting for Test,2026-01-28 22:40:19,s.rossi
1371,Waiting for Test,In Test,2026-01-30 16:08:26,p.nair
1371,In Test,Done,2026-02-02 04:49:09,s.rossi
1371,Done,Released,2026-02-04 09:00:00,s.rossi
1372,,Backlog,2026-01-20 19:19:30,a.kowalski
1372,Backlog,Waiting for In Progress,2026-01-22 12:10:58,s.rossi
1372,Waiting for In Progress,In Progress,2026-01-26 15:53:32,p.nair
1372,In Progress,Waiting for Test,27/01/2026 18:36,a.kowalski
1372,Waiting for Test,In Test,2026-01-29 02:34:15,p.nair
1372,In Test,Done,2026-01-29 19:32:58,p.nair
1372,Done,Released,2026-02-04 09:00:00,a.kowalski
1373,,Backlog,2026-01-20 08:29:43,c.mendes
1373,Backlog,Waiting for In Progress,2026-01-21 04:05:22,h.ozturk
1373,Waiting for In Progress,In Progress,2026-01-21 15:35:56,h.ozturk
1373,In Progress,Waiting for Test,2026-01-22 02:24:23,h.ozturk
1373,Waiting for Test,In Test,22/01/2026 20:37,c.mendes
1373,In Test,Done,2026-01-23 08:54:11,c.mendes
1373,Done,Released,2026-01-28 09:00:00,c.mendes
1374,,Backlog,2026-01-20 18:58:26,h.ozturk
1374,Backlog,Waiting for In Progress,2026-01-23 22:06:41,h.ozturk
1374,Waiting for In Progress,In Progress,2026-01-26 08:13:26,c.mendes
1374,In Progress,Waiting for Test,2026-01-27 09:46:46,c.mendes
1374,Waiting for Test,In Test,29/01/2026 22:23,c.mendes
1374,In Test,Done,2026-01-30 03:34:48,h.ozturk
1374,Done,Released,2026-02-04 09:00:00,c.mendes
1375,,Backlog,2026-01-20 03:10:14,c.mendes
1375,Backlog,Waiting for In Progress,2026-01-20 23:18:11,c.mendes
1375,Waiting for In Progress,In Progress,2026-01-26 15:51:27,h.ozturk
1375,In Progress,Waiting for Test,2026-01-27 00:59:37,c.mendes
1375,Waiting for Test,In Test,2026-01-27 11:15:14,c.mendes
1375,In Test,Done,2026-01-28 02:20:49,h.ozturk
1375,Done,Released,2026-01-28 09:00:00,c.mendes
1376,,Backlog,2026-01-20 11:22:12,c.mendes
1376,Backlog,Waiting for In Progress,2026-01-22 21:19:49,c.mendes
1376,Waiting for In Progress,In Progress,2026-01-26 08:31:56,h.ozturk
1376,In Progress,Waiting for Test,2026-01-26 12:40:09,h.ozturk
1376,Waiting for Test,In Test,2026-01-27 02:03:24,h.ozturk
1376,In Test,Done,2026-01-27 05:35:26,c.mendes
1376,Done,Released,2026-01-28 09:00:00,h.ozturk
1377,,Backlog,2026-01-19 05:54:46,c.mendes
1377,Backlog,Waiting for In Progress,2026-01-22 15:54:33,h.ozturk
1377,Waiting for In Progress,In Progress,2026-01-22 21:15:22,h.ozturk
1377,In Progress,Waiting for Test,2026-01-23 18:50:13,h.ozturk
1377,Waiting for Test,In Test,2026-01-26 05:16:45,c.mendes
1377,In Test,Done,2026-01-26 17:28:00,h.ozturk
1377,Done,Released,2026-01-28 09:00:00,c.mendes
1378,,Backlog,2026-01-19 23:21:21,c.mendes
1378,Backlog,Waiting for In Progress,2026-01-20 04:01:24,h.ozturk
1378,Waiting for In Progress,In Progress,2026-01-22 10:56:31,h.ozturk
1378,In Progress,Waiting for Test,2026-01-22 18:45:25,h.ozturk
1378,Waiting for Test,In Test,2026-01-23 03:33:27,h.ozturk
1378,In Test,Done,23/01/2026 11:41,h.ozturk
1378,Done,Released,2026-01-28 09:00:00,c.mendes
1379,,Backlog,2026-01-21 15:21:57,c.mendes
1379,Backlog,Waiting for In Progress,2026-01-22 07:48:02,h.ozturk
1379,In Progress,Waiting for Test,2026-01-26 05:54:35,h.ozturk
1379,Waiting for Test,In Test,2026-01-28 00:30:58,h.ozturk
1379,In Test,Done,2026-01-28 15:19:43,h.ozturk
1379,Done,Released,2026-02-04 09:00:00,c.mendes
1380,,Backlog,2026-01-20 10:26:42,h.ozturk
1380,Backlog,Waiting for In Progress,2026-01-21 09:32:44,c.mendes
1380,Waiting for In Progress,In Progress,2026-01-26 21:32:05,c.mendes
1380,In Progress,Waiting for Test,2026-01-27 03:21:11,h.ozturk
1380,Waiting for Test,In Test,2026-01-30 07:41:57,c.mendes
