issue_id,epic_id,team_id,sprint_id,issue_type,summary,assignee,story_points,created_at,release_id
1674,16,5,19,Story,Story 1674,c.mendes,5,2026-05-07 13:10:14,29
1675,16,5,19,Bug,Bug 1675,c.mendes,2,2026-05-11 02:03:01,30
1676,17,5,19,Story,Story 1676,c.mendes,8,2026-05-12 20:07:35,30
1677,17,5,19,Bug,Bug 1677,c.mendes,3,2026-05-11 08:49:22,
1678,17,5,19,Bug,Bug 1678,h.ozturk,,2026-05-11 09:45:52,29
1679,11,1,20,Bug,Bug 1679,j.tan,3,2026-05-25 04:06:18,
1680,10,1,20,Spike,Spike 1680,m.okafor,,2026-05-22 02:02:22,
1681,11,1,20,Task,Task 1681,r.silva,5,2026-05-26 22:18:31,
1682,11,1,20,Spike,Spike 1682,r.silva,,2026-05-21 17:15:38,
1683,10,1,20,Story,Story 1683,r.silva,,2026-05-26 10:59:00,
1684,11,1,20,Story,Story 1684,m.okafor,1,2026-05-25 23:03:43,
1685,11,1,20,Story,Story 1685,m.okafor,8,2026-05-25 23:36:34,
1686,10,1,20,Task,Task 1686,r.silva,8,2026-05-26 02:48:28,
1687,13,2,20,Story,Story 1687,d.byrne,5,2026-05-22 19:24:04,
1688,12,2,20,Bug,Bug 1688,d.byrne,5,2026-05-25 20:58:45,
1689,13,2,20,Task,Task 1689,d.byrne,5,2026-05-26 21:56:16,
1690,13,2,20,Bug,Bug 1690,l.moreau,2,2026-05-22 08:36:19,30
1691,13,2,20,Story,Story 1691,l.moreau,13,2026-05-25 17:12:30,
1692,12,2,20,Spike,Spike 1692,l.moreau,,2026-05-22 13:33:30,
1693,15,4,20,Story,Story 1693,s.rossi,2,2026-05-25 00:55:09,
1694,15,4,20,Task,Task 1694,a.kowalski,5,2026-05-22 06:12:10,
1695,15,4,20,Story,Story 1695,a.kowalski,8,2026-05-25 05:14:02,
1696,15,4,20,Bug,Bug 1696,p.nair,8,2026-05-25 00:28:42,30
1697,14,4,20,Story,Story 1697,p.nair,5,2026-05-22 13:38:36,
1698,17,5,20,Story,Story 1698,h.ozturk,,2026-05-25 09:44:32,
1699,17,5,20,Bug,Bug 1699,h.ozturk,2,2026-05-22 01:15:55,30
1700,16,5,20,Story,Story 1700,c.mendes,3,2026-05-25 12:33:28,
1701,17,5,20,Story,Story 1701,c.mendes,5,2026-05-21 22:21:01,
1702,16,5,20,Story,Story 1702,h.ozturk,1,2026-05-21 15:52:26,
1703,17,5,20,Task,Task 1703,c.mendes,5,2026-05-25 12:24:38,
1704,16,5,20,Bug,Bug 1704,h.ozturk,1,2026-05-22 23:11:09,30
